Juicio_ID,year,decade,century,tried,deaths,city,gadm.adm2,gadm.adm1,gadm.adm0,lon,lat,record.source
4597,NA,1610,1600,13,NA,Gaztelu,Guipuzcoa,Pais Vasco,Spain,-2.02395,43.116,Henningsen (1980)
4598,NA,1610,1600,166,NA,Hondarribia,Guipuzcoa,Pais Vasco,Spain,-1.80015,43.3708,Henningsen (1980)
4599,NA,1610,1600,111,NA,Errenteria,Guipuzcoa,Pais Vasco,Spain,-1.89128,43.3081,Henningsen (1980)
4600,NA,1610,1600,48,NA,San Sebastian,Guipuzcoa,Pais Vasco,Spain,-1.98123,43.3183,Henningsen (1980)
4601,NA,1610,1600,11,NA,Urnieta,Guipuzcoa,Pais Vasco,Spain,-1.99223,43.2476,Henningsen (1980)
4602,NA,1610,1600,4,NA,Andoain,Guipuzcoa,Pais Vasco,Spain,-2.0212,43.2186,Henningsen (1980)
4603,NA,1610,1600,9,NA,Eguino Entitatea,Alava,Pais Vasco,Spain,-2.25385,42.8641,Henningsen (1980)
4604,NA,1610,1600,1,NA,Alegria-Dulantzi,Alava,Pais Vasco,Spain,-2.51268,42.841,Henningsen (1980)
4605,NA,1610,1600,2,NA,Bastida,Alava,Pais Vasco,Spain,-2.79566,42.5899,Henningsen (1980)
4606,NA,1610,1600,7,5,Sierck-les-Bains,Moselle,Lorraine,France,6.36101,49.4426,Hiegel (1961)
4607,NA,1610,1600,10,6,Chambourg,Moselle,Lorraine,France,6.14337,49.395,Hiegel (1961)
4608,NA,1610,1600,6,5,Puttelange-aux-Lacs,Moselle,Lorraine,France,6.92987,49.0532,Hiegel (1961)
4609,NA,1610,1600,10,9,Sarreguemines,Moselle,Lorraine,France,7.07086,49.106,Hiegel (1961)
4610,NA,1610,1600,5,4,Sarralbe,Moselle,Lorraine,France,7.02993,48.9996,Hiegel (1961)
4611,NA,1610,1600,8,7,Sarrebourg,Moselle,Lorraine,France,7.05259,48.7327,Hiegel (1961)
4612,NA,1610,1600,21,17,Morhange,Moselle,Lorraine,France,6.63579,48.9229,Hiegel (1961)
4613,NA,1610,1600,5,3,Rehlingen-Siersburg,Saarland,Saarland,Germany,6.66652,49.3604,Hiegel (1961)
4614,NA,1610,1600,10,3,Merzig,Saarland,Saarland,Germany,6.64378,49.449,Hiegel (1961)
4615,NA,1610,1600,12,9,Wallerfangen,Saarland,Saarland,Germany,6.71283,49.3276,Hiegel (1961)
4616,NA,1610,1600,3,2,Uberherrn,Saarland,Saarland,Germany,6.70061,49.2392,Hiegel (1961)
4617,NA,1610,1600,10,9,Homburg,Saarland,Saarland,Germany,7.33984,49.3296,Hiegel (1961)
4618,NA,1610,1600,403,NA,NA,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,Germany,NA,NA,Moeller (2007)
4619,NA,1610,1600,44,10,NA,NA,Basse-Normandie,France,NA,NA,Monter (1997)
4620,NA,1610,1600,44,10,NA,NA,Haute-Normandie,France,NA,NA,Monter (1997)
4621,1620,1620,1600,2,NA,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Behringer (1987)
4622,1620,1620,1600,1,1,Dillingen an der Donau,Mittelfranken,Bayern,Germany,10.494,48.5791,Behringer (1987)
4623,1620,1620,1600,1,NA,Pfronten,Mittelfranken,Bayern,Germany,10.55,47.5833,Behringer (1987)
4624,1620,1620,1600,1,NA,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
4625,1620,1620,1600,1,NA,Bad Aibling,Mittelfranken,Bayern,Germany,12.0093,47.864,Behringer (1987)
4626,1620,1620,1600,1,NA,Donauworth,Mittelfranken,Bayern,Germany,10.7778,48.7186,Behringer (1987)
4627,1620,1620,1600,7,NA,Ingolstadt,Mittelfranken,Bayern,Germany,11.4258,48.7665,Behringer (1987)
4628,1620,1620,1600,1,NA,Hamois,Namur,Wallonie,Belgium,5.15685,50.341,Brouette (1953)
4629,1620,1620,1600,1,1,Hastiere,Namur,Wallonie,Belgium,4.83333,50.2167,Brouette (1953)
4630,1620,1620,1600,1,1,Eghezee,Namur,Wallonie,Belgium,4.90365,50.5926,Brouette (1953)
4631,1620,1620,1600,1,1,Nancy,Meurthe-et-Moselle,Lorraine,France,6.184417,48.692054,Carlson (2004)
4632,1620,1620,1600,1,1,Nancy,Meurthe-et-Moselle,Lorraine,France,6.184417,48.692054,Carlson (2004)
4633,1620,1620,1600,4,3,NA,Tubingen,Baden-Wurttemberg,Germany,NA,NA,Dillinger (2009)
4634,1620,1620,1600,26,NA,NA,Oberbayern,Bayern,Germany,NA,NA,Durrant (2007)
4635,1620,1620,1600,1,NA,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4636,1620,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4637,1620,1620,1600,1,0,NA,Angus,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4638,1620,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4639,1620,1620,1600,2,NA,NA,Magdeburg,Sachsen-Anhalt,Germany,NA,NA,Kauertz (2001)
4640,1620,1620,1600,15,NA,Venice,Venezia,Veneto,Italy,12.3155,45.4408,Martin (1989)
4641,1620,1620,1600,1,0,Altensteig,Karlsruhe,Baden-Wurttemberg,Germany,8.60606,48.5884,Midelfort (1972)
4642,1620,1620,1600,1,0,Oppenau,Freiburg,Baden-Wurttemberg,Germany,8.16158,48.4743,Midelfort (1972)
4643,1620,1620,1600,1,NA,Bad Mergentheim,Stuttgart,Baden-Wurttemberg,Germany,9.77042,49.4885,Midelfort (1972)
4644,1620,1620,1600,1,NA,Backnang,Stuttgart,Baden-Wurttemberg,Germany,9.43418,48.9471,Midelfort (1972)
4645,1620,1620,1600,1,NA,Heidenheim,Stuttgart,Baden-Wurttemberg,Germany,10.1611,48.6894,Midelfort (1972)
4646,1620,1620,1600,1,1,Schiltach,Freiburg,Baden-Wurttemberg,Germany,8.34689,48.2918,Midelfort (1972)
4647,1620,1620,1600,1,1,Dole,Jura,Franche-Comte,France,5.49081,47.0953,Monter (1976)
4648,1620,1620,1600,1,0,Dole,Jura,Franche-Comte,France,5.49081,47.0953,Monter (1976)
4649,1620,1620,1600,1,1,Dole,Jura,Franche-Comte,France,5.49081,47.0953,Monter (1976)
4650,1620,1620,1600,1,0,Geneva,Geneve,Geneve,Switzerland,6.1423,46.1984,Monter (1976)
4651,1620,1620,1600,1,0,Geneva,Geneve,Geneve,Switzerland,6.1423,46.1984,Monter (1976)
4652,1620,1620,1600,1,0,Boudry,Boudry,Neuchatel,Switzerland,6.84996,46.9547,Monter (1976)
4653,1620,1620,1600,1,0,Boudry,Boudry,Neuchatel,Switzerland,6.84996,46.9547,Monter (1976)
4654,1620,1620,1600,1,0,Colombier,Boudry,Neuchatel,Switzerland,6.85897,46.9669,Monter (1976)
4655,1620,1620,1600,1,0,Boudry,Boudry,Neuchatel,Switzerland,6.84996,46.9547,Monter (1976)
4656,1620,1620,1600,1,0,Colombier,Boudry,Neuchatel,Switzerland,6.85897,46.9669,Monter (1976)
4657,1620,1620,1600,1,0,Colombier,Boudry,Neuchatel,Switzerland,6.85897,46.9669,Monter (1976)
4658,1620,1620,1600,1,0,Boudry,Boudry,Neuchatel,Switzerland,6.84996,46.9547,Monter (1976)
4659,1620,1620,1600,1,0,Colombier,Boudry,Neuchatel,Switzerland,6.85897,46.9669,Monter (1976)
4660,1620,1620,1600,1,0,Colombier,Boudry,Neuchatel,Switzerland,6.85897,46.9669,Monter (1976)
4661,1620,1620,1600,1,0,Colombier,Boudry,Neuchatel,Switzerland,6.85897,46.9669,Monter (1976)
4662,1620,1620,1600,1,0,Colombier,Boudry,Neuchatel,Switzerland,6.85897,46.9669,Monter (1976)
4663,1620,1620,1600,1,0,Colombier,Boudry,Neuchatel,Switzerland,6.85897,46.9669,Monter (1976)
4664,1620,1620,1600,1,0,Colombier,Boudry,Neuchatel,Switzerland,6.85897,46.9669,Monter (1976)
4665,1620,1620,1600,1,NA,NA,Richmond upon Thames,England,United Kingdom,NA,NA,Notestein (1968)
4666,1620,1620,1600,1,NA,NA,Leicester,England,United Kingdom,NA,NA,Notestein (1968)
4667,1620,1620,1600,1,NA,NA,Lancashire,England,United Kingdom,NA,NA,Notestein (1968)
4668,1620,1620,1600,1,NA,NA,Staffordshire,England,United Kingdom,NA,NA,Notestein (1968)
4669,1620,1620,1600,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
4670,1620,1620,1600,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
4671,1620,1620,1600,1,NA,Ribe,Ribe,Ribe,Denmark,NA,NA,Tornso (1986)
4672,1620,1620,1600,1,NA,Agerbaek,Helle,Ribe,Denmark,NA,NA,Tornso (1986)
4673,1620,1620,1600,1,NA,Esbjerg,Esbjerg,Ribe,Denmark,NA,NA,Tornso (1986)
4674,1620,1620,1600,1,NA,Varde,Varde,Ribe,Denmark,NA,NA,Tornso (1986)
4675,1620,1620,1600,1,NA,Varde,Varde,Ribe,Denmark,NA,NA,Tornso (1986)
4676,1620,1620,1600,1,NA,Bramming,Bramming,Ribe,Denmark,NA,NA,Tornso (1986)
4677,1620,1620,1600,1,NA,Norre-Nebel,Blaabjerg,Ribe,Denmark,NA,NA,Tornso (1986)
4678,1620,1620,1600,1,NA,Esbjerg,Esbjerg,Ribe,Denmark,NA,NA,Tornso (1986)
4679,1620,1620,1600,1,NA,Ringkobing,Ringkobing,Ringkobing,Denmark,NA,NA,Tornso (1986)
4680,1620,1620,1600,1,NA,Haderslev,Haderslev,South Jutland,Denmark,NA,NA,Tornso (1986)
4681,1620,1620,1600,1,NA,NA,NA,NA,Denmark,NA,NA,Tørnsø (1986)
4682,1620,1620,1600,2,0,Alkmaar,Alkmaar,Noord-Holland,Netherlands,NA,NA,Waardt (1991)
4683,1620,1620,1600,2,0,Haarlem,Haarlem,Noord-Holland,Netherlands,NA,NA,Waardt (1991)
4684,1620,1620,1600,1,0,Zevenhuizen,Moordrecht,Zuid-Holland,Netherlands,NA,NA,Waardt (1991)
4685,1620,1620,1600,61,33,NA,NA,Sachsen,Germany,NA,NA,Wilde (2003)
4686,1621,1620,1600,3,NA,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Behringer (1987)
4687,1621,1620,1600,1,1,Landshut,Mittelfranken,Bayern,Germany,12.1469,48.5442,Behringer (1987)
4688,1621,1620,1600,1,NA,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Behringer (1987)
4689,1621,1620,1600,3,2,Dillingen an der Donau,Mittelfranken,Bayern,Germany,10.494,48.5791,Behringer (1987)
4690,1621,1620,1600,2,NA,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
4691,1621,1620,1600,1,0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
4692,1621,1620,1600,1,0,NA,Namur,Wallonie,Belgium,NA,NA,Brouette (1953)
4693,1621,1620,1600,2,0,Arnsberg,Arnsberg,Nordrhein-Westfalen,Germany,8.05277,51.4073,Decker (1981)
4694,1621,1620,1600,1,1,Arnsberg,Arnsberg,Nordrhein-Westfalen,Germany,8.05277,51.4073,Decker (1981)
4695,1621,1620,1600,15,7,NA,Tubingen,Baden-Wurttemberg,Germany,NA,NA,Dillinger (2009)
4696,1621,1620,1600,5,NA,NA,Oberbayern,Bayern,Germany,NA,NA,Durrant (2007)
4697,1621,1620,1600,1,0,NA,Stirling,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4698,1621,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4699,1621,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4700,1621,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4701,1621,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4702,1621,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4703,1621,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4704,1621,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4705,1621,1620,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4706,1621,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4707,1621,1620,1600,1,0,NA,NA,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4708,1621,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4709,1621,1620,1600,23,NA,NA,Magdeburg,Sachsen-Anhalt,Germany,NA,NA,Kauertz (2001)
4710,1621,1620,1600,2,NA,Venice,Venezia,Veneto,Italy,12.3155,45.4408,Martin (1989)
4711,1621,1620,1600,1,1,Ulm,Tubingen,Baden-Wurttemberg,Germany,9.98761,48.4011,Midelfort (1972)
4712,1621,1620,1600,1,NA,Guglingen,Stuttgart,Baden-Wurttemberg,Germany,9.00138,49.0667,Midelfort (1972)
4713,1621,1620,1600,1,NA,Herrenberg,Stuttgart,Baden-Wurttemberg,Germany,8.86716,48.595,Midelfort (1972)
4714,1621,1620,1600,1,NA,Ebingen,Tubingen,Baden-Wurttemberg,Germany,9.03167,48.2104,Midelfort (1972)
4715,1621,1620,1600,1,0,Freudenstadt,Karlsruhe,Baden-Wurttemberg,Germany,8.418,48.4645,Midelfort (1972)
4716,1621,1620,1600,1,NA,Wildberg,Karlsruhe,Baden-Wurttemberg,Germany,8.7411,48.6246,Midelfort (1972)
4717,1621,1620,1600,1,1,Efringen-Kirchen,Freiburg,Baden-Wurttemberg,Germany,7.5676,47.6532,Midelfort (1972)
4718,1621,1620,1600,6,0,Horb am Neckar,Karlsruhe,Baden-Wurttemberg,Germany,8.68485,48.4421,Midelfort (1972)
4719,1621,1620,1600,1,1,Reutlingen,Tubingen,Baden-Wurttemberg,Germany,9.2038,48.5069,Midelfort (1972)
4720,1621,1620,1600,2,2,Sulz am Neckar,Freiburg,Baden-Wurttemberg,Germany,8.63442,48.3537,Midelfort (1972)
4721,1621,1620,1600,1,0,Dole,Jura,Franche-Comte,France,5.49081,47.0953,Monter (1976)
4722,1621,1620,1600,1,0,Dole,Jura,Franche-Comte,France,5.49081,47.0953,Monter (1976)
4723,1621,1620,1600,1,0,Geneva,Geneve,Geneve,Switzerland,6.1423,46.1984,Monter (1976)
4724,1621,1620,1600,1,1,Geneva,Geneve,Geneve,Switzerland,6.1423,46.1984,Monter (1976)
4725,1621,1620,1600,1,0,Geneva,Geneve,Geneve,Switzerland,6.1423,46.1984,Monter (1976)
4726,1621,1620,1600,1,0,Fleurier,Val-de-Travers,Neuchatel,Switzerland,6.58495,46.9019,Monter (1976)
4727,1621,1620,1600,1,0,Fleurier,Val-de-Travers,Neuchatel,Switzerland,6.58495,46.9019,Monter (1976)
4728,1621,1620,1600,1,1,NA,Richmond upon Thames,England,United Kingdom,NA,NA,Notestein (1968)
4729,1621,1620,1600,2,1,NA,Richmond upon Thames,England,United Kingdom,NA,NA,Notestein (1968)
4730,1621,1620,1600,1,NA,NA,NA,NA,Germany,NA,NA,Schraut and Beutter (1988)
4731,1621,1620,1600,1,NA,Faaborg,Faaborg,Fyn,Denmark,NA,NA,Tornso (1986)
4732,1621,1620,1600,1,NA,Haderslev,Haderslev,South Jutland,Denmark,NA,NA,Tornso (1986)
4733,1621,1620,1600,1,0,Amsterdam,Amsterdam,Noord-Holland,Netherlands,NA,NA,Waardt (1991)
4734,1621,1620,1600,1,0,Haarlem,Haarlem,Noord-Holland,Netherlands,NA,NA,Waardt (1991)
4735,1621,1620,1600,1,0,Enkhuizen,Enkhuizen,Noord-Holland,Netherlands,NA,NA,Waardt (1991)
4736,1622,1620,1600,2,2,Wengen,Schwaben,Bayern,Germany,10.1466,47.6764,Behringer (1987)
4737,1622,1620,1600,1,NA,Riedenburg,Mittelfranken,Bayern,Germany,11.6918,48.9637,Behringer (1987)
4738,1622,1620,1600,6,6,Deggendorf,Mittelfranken,Bayern,Germany,12.9575,48.8409,Behringer (1987)
4739,1622,1620,1600,1,NA,Immenstadt,Mittelfranken,Bayern,Germany,10.2207,47.5592,Behringer (1987)
4740,1622,1620,1600,2,NA,Rettenberg,Mittelfranken,Bayern,Germany,10.2922,47.5743,Behringer (1987)
4741,1622,1620,1600,2,NA,Dillingen an der Donau,Mittelfranken,Bayern,Germany,10.494,48.5791,Behringer (1987)
4742,1622,1620,1600,1,NA,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Behringer (1987)
4743,1622,1620,1600,1,1,Zwiesel,Mittelfranken,Bayern,Germany,13.2379,49.0178,Behringer (1987)
4744,1622,1620,1600,1,0,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
4745,1622,1620,1600,1,1,Perwez,Brabant Wallon,Wallonie,Belgium,4.81503,50.624,Brouette (1953)
4746,1622,1620,1600,1,1,Perwez,Brabant Wallon,Wallonie,Belgium,4.81503,50.624,Brouette (1953)
4747,1622,1620,1600,1,0,Fernelmont,Namur,Wallonie,Belgium,4.98333,50.55,Brouette (1953)
4748,1622,1620,1600,1,0,Ohey,Namur,Wallonie,Belgium,5.1246,50.4367,Brouette (1953)
4749,1622,1620,1600,1,1,Eghezee,Namur,Wallonie,Belgium,4.90365,50.59265,Carlson (2004)
4750,1622,1620,1600,7,NA,NA,Oberbayern,Bayern,Germany,NA,NA,Durrant (2007)
4751,1622,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4752,1622,1620,1600,3,NA,NA,NA,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4753,1622,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4754,1622,1620,1600,1,0,NA,Dumfries and Galloway,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4755,1622,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4756,1622,1620,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4757,1622,1620,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4758,1622,1620,1600,1,0,NA,West Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4759,1622,1620,1600,1,0,NA,West Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4760,1622,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4761,1622,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4762,1622,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4763,1622,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4764,1622,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4765,1622,1620,1600,1,0,NA,South Ayrshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4766,1622,1620,1600,1,0,NA,South Ayrshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4767,1622,1620,1600,2,NA,NA,Magdeburg,Sachsen-Anhalt,Germany,NA,NA,Kauertz (2001)
4768,1622,1620,1600,12,NA,Venice,Venezia,Veneto,Italy,12.3155,45.4408,Martin (1989)
4769,1622,1620,1600,1,NA,Mengen,Tubingen,Baden-Wurttemberg,Germany,9.33624,48.0497,Midelfort (1972)
4770,1622,1620,1600,1,0,Ortenaukreis,Freiburg,Baden-Wurttemberg,Germany,7.94714,48.3645,Midelfort (1972)
4771,1622,1620,1600,2,1,Horb am Neckar,Karlsruhe,Baden-Wurttemberg,Germany,8.68485,48.4421,Midelfort (1972)
4772,1622,1620,1600,1,NA,Ebingen,Tubingen,Baden-Wurttemberg,Germany,9.03167,48.2104,Midelfort (1972)
4773,1622,1620,1600,2,1,Waldburg-Trauchburg,NA,Baden-Wurttemberg,Germany,NA,NA,Midelfort (1972)
4774,1622,1620,1600,1,1,Groningen,NA,Sachsen-Anhalt,Germany,NA,NA,Midelfort (1972)
4775,1622,1620,1600,1,1,Geneva,Geneve,Geneve,Switzerland,6.1423,46.1984,Monter (1976)
4776,1622,1620,1600,1,0,Geneva,Geneve,Geneve,Switzerland,6.1423,46.1984,Monter (1976)
4777,1622,1620,1600,1,0,Neuchatel,Neuchatel,Neuchatel,Switzerland,6.93193,46.993,Monter (1976)
4778,1622,1620,1600,6,NA,NA,York,England,United Kingdom,NA,NA,Notestein (1968)
4779,1622,1620,1600,1,NA,NA,Richmond upon Thames,England,United Kingdom,NA,NA,Notestein (1968)
4780,1622,1620,1600,1,0,Leiden,Leiden,Zuid-Holland,Netherlands,NA,NA,Waardt (1991)
4781,1622,1620,1600,1,0,Ooltgensplaat,Dirksland,Zuid-Holland,Netherlands,NA,NA,Waardt (1991)
4782,1623,1620,1600,1,NA,Rettenberg,Mittelfranken,Bayern,Germany,10.2922,47.5743,Behringer (1987)
4783,1623,1620,1600,1,NA,Edenbergen,Mittelfranken,Bayern,Germany,10.8081,48.4247,Behringer (1987)
4784,1623,1620,1600,1,NA,Turkenfeld,Mittelfranken,Bayern,Germany,11.083,48.1053,Behringer (1987)
4785,1623,1620,1600,1,NA,Wertingen,Mittelfranken,Bayern,Germany,10.6792,48.5618,Behringer (1987)
4786,1623,1620,1600,1,NA,Burgau,Mittelfranken,Bayern,Germany,10.4108,48.4302,Behringer (1987)
4787,1623,1620,1600,2,NA,Burgheim,Mittelfranken,Bayern,Germany,11.0168,48.7006,Behringer (1987)
4788,1623,1620,1600,1,1,Hemau,Mittelfranken,Bayern,Germany,11.7833,49.0534,Behringer (1987)
4789,1623,1620,1600,1,NA,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
4790,1623,1620,1600,6,NA,Ingolstadt,Mittelfranken,Bayern,Germany,11.4258,48.7665,Behringer (1987)
4791,1623,1620,1600,2,NA,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Behringer (1987)
4792,1623,1620,1600,1,1,Ohey,Namur,Wallonie,Belgium,5.1246,50.4367,Brouette (1953)
4793,1623,1620,1600,1,1,Ohey,Namur,Wallonie,Belgium,5.1246,50.4367,Brouette (1953)
4794,1623,1620,1600,1,1,Ohey,Namur,Wallonie,Belgium,5.1246,50.4367,Brouette (1953)
4795,1623,1620,1600,1,1,Namur,Namur,Wallonie,Belgium,4.87199,50.4674,Brouette (1953)
4796,1623,1620,1600,1,0,NA,Tubingen,Baden-Wurttemberg,Germany,NA,NA,Dillinger (2009)
4797,1623,1620,1600,14,NA,NA,Oberbayern,Bayern,Germany,NA,NA,Durrant (2007)
4798,1623,1620,1600,1,1,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4799,1623,1620,1600,1,0,NA,South Lanarkshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4800,1623,1620,1600,3,NA,NA,NA,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4801,1623,1620,1600,1,0,NA,Orkney Islands,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4802,1623,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4803,1623,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4804,1623,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4805,1623,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4806,1623,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4807,1623,1620,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4808,1623,1620,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4809,1623,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4810,1623,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4811,1623,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4812,1623,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4813,1623,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4814,1623,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4815,1623,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4816,1623,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4817,1623,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4818,1623,1620,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
4819,1623,1620,1600,1,NA,NA,Magdeburg,Sachsen-Anhalt,Germany,NA,NA,Kauertz (2001)
4820,1623,1620,1600,9,NA,Venice,Venezia,Veneto,Italy,12.3155,45.4408,Martin (1989)
4821,1623,1620,1600,1,NA,Stuttgart,Stuttgart,Baden-Wurttemberg,Germany,9.18293,48.7758,Midelfort (1972)
4822,1623,1620,1600,1,NA,Neuenburg,Karlsruhe,Baden-Wurttemberg,Germany,8.588,48.8484,Midelfort (1972)
4823,1623,1620,1600,1,NA,Goppingen,Stuttgart,Baden-Wurttemberg,Germany,9.65125,48.7054,Midelfort (1972)
4824,1623,1620,1600,1,NA,Altensteig,Karlsruhe,Baden-Wurttemberg,Germany,8.60606,48.5884,Midelfort (1972)
4825,1623,1620,1600,1,NA,Heidenheim,Stuttgart,Baden-Wurttemberg,Germany,10.1611,48.6894,Midelfort (1972)
4826,1623,1620,1600,1,0,Quingey,Doubs,Franche-Comte,France,5.88324,47.1031,Monter (1976)
4827,1623,1620,1600,1,0,Vesoul,Haute-Saone,Franche-Comte,France,6.15428,47.6198,Monter (1976)
4828,1623,1620,1600,1,0,Vesoul,Haute-Saone,Franche-Comte,France,6.15428,47.6198,Monter (1976)
4829,1623,1620,1600,1,1,Baume-les-Dames,Doubs,Franche-Comte,France,6.36176,47.3527,Monter (1976)
4830,1623,1620,1600,1,0,Quingey,Doubs,Franche-Comte,France,5.88324,47.1031,Monter (1976)
4831,1623,1620,1600,1,1,Geneva,Geneve,Geneve,Switzerland,6.1423,46.1984,Monter (1976)
4832,1623,1620,1600,1,1,Geneva,Geneve,Geneve,Switzerland,6.1423,46.1984,Monter (1976)
4833,1623,1620,1600,1,0,Geneva,Geneve,Geneve,Switzerland,6.1423,46.1984,Monter (1976)
4834,1623,1620,1600,1,0,Geneva,Geneve,Geneve,Switzerland,6.1423,46.1984,Monter (1976)
4835,1623,1620,1600,1,0,Neuchatel,Neuchatel,Neuchatel,Switzerland,6.93193,46.993,Monter (1976)
4836,1623,1620,1600,1,0,Neuchatel,Neuchatel,Neuchatel,Switzerland,6.93193,46.993,Monter (1976)
4837,1623,1620,1600,1,0,Valangin,Val-de-Ruz,Neuchatel,Switzerland,6.90646,47.0162,Monter (1976)
4838,1623,1620,1600,1,0,Colombier,Boudry,Neuchatel,Switzerland,6.85897,46.9669,Monter (1976)
4839,1623,1620,1600,1,0,Neuchatel,Neuchatel,Neuchatel,Switzerland,6.93193,46.993,Monter (1976)
